copyid,bookid
30577445671,5531
30137562857,9140
30137483085,14
22200596799,9142
30593645480,1221
30612886464,3940
22903511377,9145
22833267658,64
30443520351,216
30475884284,2645
30593685545,281
22646391898,3259
30268661187,4896
30515812864,804
30688631147,468
621772660,2159
1213047026,2768
30722935636,5392
30631521444,9157
30650029154,119
30272288120,9159
30738398742,906
30035800228,9161
30282668035,2824
9367943397,9163
30015413019,102
30605785471,3997
30737872016,48
30642184331,9167
30621266258,9168
76653798,9169
30697634290,9170
30252749102,9171
22677682146,11
30703674939,54
30656354859,697
30708986034,178
30642838199,4340
30711723463,1148
30604701902,3779
30021405656,9179
22915835564,56
30706814548,6546
30405411603,563
30081074634,324
22516081077,2965
30288087731,9185
30664002712,4793
1197931021,207
18741958682,3973
30636236133,732
30731292411,1400
30697328493,9191
30718331178,802
30026171067,320
17382710157,966
2841519123,1605
21244508344,224
30737478275,597
5434713189,2062
30601064198,104
30137567483,3961
16602168745,9201
30423893000,9202
30699634347,5015
30361223630,207
30726859980,358
30629941750,2089
30695597207,4438
30643032018,9208
30732773140,358
5484830769,217
14964592416,9211
30606133111,9212
30738340588,176
30718888572,546
21537872929,224
30137592989,9216
30576371428,4002
30615837970,11
30733489281,1024
30742150162,3693
22686306855,9221
30564410787,287
22414932295,2294
30733532937,5103
30698762541,3831
14883183388,9226
30409624806,327
22575766169,1006
30707300567,88
30604982231,258
22540594567,633
30741274020,2165
30464444231,4248
30699320191,5434
30591338258,9235
30702938646,111
30747256432,538
30733543143,90
30728388989,9239
30551321663,9240
30712237511,9241
9358252600,9242
30614153449,4
30598768462,2302
30645155215,9245
30719266424,9246
30425781109,3183
30295260993,1768
30457660869,102
30331380144,9250
30740197903,9251
30511931256,9252
5375656622,9253
5642072658,1632
30721565164,2103
30359777960,96
30137477777,9257
30137484926,248
30682176053,7755
17371942860,9260
22833668544,97
12452887563,9262
30605040085,5683
30301437943,9264
30737942995,6055
22675427023,1431
3960492432,779
871893707,224
30746913987,358
30739640383,458
30733077609,9271
14883183611,9272
30593687503,1482
30109627052,528
30651282298,871
30533341179,9276
30359822291,1686
847860292,9278
30605056004,3098
30661508762,9280
15997839752,9281
30745583598,9282
30595702406,1087
30698083696,9284
30711798466,178
3583099184,9286
30716590795,9287
30720303539,87
22659676364,5423
30271209928,4745
30339253816,270
30621686188,9292
30606095061,471
30631031010,9294
30251576653,9295
30667320227,3902
30596142312,28
30359770353,1582
30664216573,594
30346004339,387
30081910941,528
30583035535,9302
30137478745,3293
30419768079,347
30032910292,9305
30547044186,1147
30642716967,1366
30581147243,9308
30423374169,732
30457721359,976
30704637487,2700
30611244041,1509
30698093142,3153
30137480258,32
30711714971,970
30220754989,1568
30737601876,9317
30742717411,1383
30428314232,645
18663175643,1221
30599103123,109
30157840220,358
30609869415,9323
30697852209,9324
22559207355,9325
14883183391,9326
3187587517,9327
30693681005,9328
94990121,3226
30613431281,9330
12212013962,8438
21509064480,4952
30314205304,6584
14963741607,9334
30739632688,176
30657371001,9323
30733202669,204
22452667956,8388
30661828839,155
30266365111,5938
30697773547,9341
30282196475,558
30541540250,3533
956089504,2498
30625157045,3259
1161916653,553
30453521112,138
49405477,3969
30741020854,613
17289987009,9350
30451611189,950
80432926,3069
30697403979,229
30137572918,1458
30606198484,1073
30686912432,1488
30563327584,7860
30635204196,66
30631401831,132
30262416973,156
30699424159,9361
30137476839,686
30685589956,201
18766276891,674
8958041512,3260
30513949925,9366
49405476,660
30275035681,2532
30697697814,9369
30671518373,1073
585714459,175
88124996,2663
21158443618,2026
5467383631,9374
30721634114,3210
30599182530,698
30697825134,9284
1155225701,28
30134548383,909
20678026444,841
30330640069,9122
30693195225,1157
30741080347,155
5842597554,6732
30737390988,176
30329770384,9386
2076807927,560
30627104790,4964
1017781630,8115
30375204898,638
10855926950,401
853772835,9392
30699108606,563
1312111667,2638
30444010921,137
30139074692,3831
200670575,9397
30752535474,54
30326120286,12
30636002211,201
30298214629,605
30742533973,9402
30290023727,28
22844626657,3226
30664938152,56
17191787980,9406
30747659266,62
30571132075,8459
30625157041,700
10523282903,28
30750360673,54
30582680275,3848
30709358904,970
30734067889,6570
17707785044,2463
30588150978,4202
30297676236,1980
30739412081,758
30660320655,48
30738366301,9420
821458006,207
5467386917,9422
30727293018,87
30697574702,3416
30365538415,9425
30739394056,445
22608766822,841
30618397199,1818
30137492543,3069
30694425362,9430
12177372178,9431
30747444060,164
30726146113,3260
30081805980,2270
215104607,309
30732345148,4105
30334152781,156
22505125304,2204
19692518165,9439
30334628483,3380
30137543007,3067
30491449926,9442
30278670550,56
30712959185,874
30601441596,791
2846955772,3550
8716371455,9447
21934867552,9448
1054562001,9449
30276237717,699
30194171408,3021
30611491101,4500
30737950680,40
30667097168,3584
9358252772,321
646683402,178
30617592259,947
30720939686,2831
30733444811,4338
30595619999,4038
5833679569,28
30632401535,133
22499056791,2898
22408986563,2585
14831130723,207
30726563659,3216
30081870773,3514
30714061467,126
30739477974,216
10523271123,2072
30751223364,9471
30717022932,697
30562090497,3377
19084570433,9474
30711823764,9475
30148601275,582
30192158518,9477
17721443228,516
30096929363,32
22408220495,5493
12475371461,5477
30614281260,9482
30731314786,183
30711728119,1387
30696957124,2439
2135347146,9334
30652657928,98
30749481753,126
7381428668,678
30617709582,355
30655463969,9491
16592408166,9492
30046593667,264
20805023669,9494
22504943894,32
30082619209,3149
30687858171,4092
30644956563,124
308245308,373
30716328565,2334
30212232337,9501
30566631663,66
30577432742,4112
30551617347,9504
30558269574,2093
30730779617,1387
14964592419,9507
685589763,1958
30586497432,87
7469281719,9510
30470497776,468
30663322454,1207
30370313372,14
30431586527,325
30700473087,511
30430268543,9516
18423141264,980
30636840530,713
30392942944,223
30462961665,524
30686145593,5480
108755552,9522
20253336960,4784
30436825824,5984
76645772,9525
30629227731,350
30711757645,1656
22444512425,9528
6934723596,7716
88327549,746
30726533709,9531
30310715729,3997
30637044415,216
12115149051,175
30728834342,881
1309268661,9536
30709567580,48
30601020957,2070
17352748070,397
22193255997,9540
30270377732,9541
30739144343,5820
30577464810,305
30588269606,3639
30710838135,4793
21432036010,653
30737192397,1302
30715362761,9548
30278921409,349
30669611792,966
19066090005,7549
30529667168,2900
30698078705,9553
30722940027,8203
30037791034,789
30591479801,9556
30718702228,154
22582520928,9558
30748350269,9559
10901594942,2194
10606034330,2424
30531549977,1599
13934137750,28
30743804122,8636
22413529670,9565
1427386843,478
30475812657,322
30137482107,909
137943804,70
30679102454,4748
30137479614,261
1318327241,8618
30694564284,9573
30667951652,3899
30732827121,755
30744251964,341
30257201458,9577
30749056590,436
30137501146,674
30213668473,1016
30739531515,4793
30717019178,5302
16096576979,9583
30651283175,3023
30565968197,9585
6763389530,443
22903499644,9587
30688831531,102
30694961211,4120
22836319336,698
30704853789,9591
22513644941,993
30697814950,749
30563079935,1306
12606323898,211
30137567770,9596
30051210673,557
30657356236,9598
30433331650,4768
30271093239,7783
4438884573,167
15226709513,9602
30224853931,87
30697811862,6979
22517239430,9605
30693195595,1147
30748846636,1445
597753487,178
30740787457,9609
18279847890,917
22886525434,643
30556165064,6003
30698804144,168
30644247355,1848
30535170189,290
30733541936,557
22689747533,819
30313868170,313
30714654184,167
6774819395,9620
22840705120,39
30162162232,9622
871922545,1764
22887274626,2039
30720482276,5300
30665137886,267
22655601112,126
30268849243,9628
22780731705,2261
30419811997,3834
30640191708,714
5789790,134
7118763671,9633
22841959913,259
30708400065,404
30737207662,9636
30733222547,631
30745462324,1948
96613293,9639
30605048790,436
30282663568,9641
30622131515,602
30698684085,427
30739785011,9644
30434464380,1691
30721564311,4952
30610281113,3282
30532465204,9648
30605091077,1864
30718798047,9650
22701861458,9651
30663995706,3275
30525560004,3111
30137479600,208
30601437427,1893
30276520121,2487
30609609749,120
13172265188,9658
30231197445,9659
14417687896,2344
30579033256,984
21903270542,9662
5915384045,178
30488071230,9664
30137584820,4470
30743826637,2165
30739053363,9667
30137497788,76
30607324639,9669
30457660187,1706
30635590374,2316
30738953716,90
30575375144,483
30137537847,3067
30687750406,3806
30137478759,261
1378529221,156
30749302860,2233
30738333538,9679
30035346077,5984
30050457810,7556
19375626441,9682
30310726918,3997
22903505297,9684
30137516732,9685
22031927835,9686
30699465257,2533
30315259210,2189
30718510165,9689
30619867173,3003
30738056028,9691
30453458436,3806
30124264894,2176
808461985,9694
30332242505,4053
30749540064,956
30615888689,553
30262522349,460
30600849408,6947
30738700944,2748
30138974855,9701
22702647722,3347
30697656860,2854
30667313762,865
30642544062,4500
30738642431,9706
30699600637,555
30697503946,7226
30699173854,9709
30271014209,9710
22516724725,87
30614735955,4179
30667245722,9713
30193026240,9714
30428423758,320
22769487172,4474
30586598702,4194
30743824056,9718
30427317303,643
30699612034,9720
30699011793,2871
30744206069,300
30597670264,3658
30699640799,1238
30444251221,8355
30609244214,9726
30745471937,4879
30642713507,2950
12755838436,1549
15520750987,6968
22836286216,1958
30313476936,935
30531354075,6627
30335456011,1689
30331168755,9735
30137476847,1764
30378505836,1142
18830844732,9738
30709036310,2610
22665761590,9740
327683596,8459
30551327217,2184
30699552644,9491
30749515977,9744
30583412437,240
30599748124,2294
30357620564,853
30525257109,3673
30653544909,1438
30726484859,1999
30181323875,5403
30727573201,592
22912252908,9753
30715176093,32
30494570662,6720
22555717558,2148
30137484925,261
30606211590,2244
30737960889,1573
30137491654,826
30562525531,4194
30651524497,9762
7353841817,9763
30037447185,458
30474438332,377
30745096684,479
30554619718,9767
30157862017,70
30306002976,3761
30586434697,748
30739629214,4429
19505856,9772
15517308143,28
22250644337,156
30745978395,155
30231799392,9776
30749409086,9777
30509619179,553
30738625424,9779
30609550913,6873
30363873066,3902
22531841502,267
30137558844,5889
30697626924,9784
30694769667,9785
30737919403,204
30271427823,9787
30699890325,9788
1076999843,422
22905394026,104
30401811069,443
4438854577,638
30718758689,3569
30337394555,1697
30712360049,1549
7290585690,1659
30571069164,1599
30620475961,132
30631363668,252
585714466,704
30622135267,4704
9964118234,236
30324946175,9803
18644423628,9804
30137477800,553
30655485400,605
30566383298,3003
30276383588,4839
30137543969,304
30165974958,1157
30697455736,6816
22886098615,9812
21590455362,577
30736436212,3639
30696547625,290
30529405935,511
30750378793,9817
22596070641,28
882270242,9819
30537598617,558
30662763151,4793
30655273429,605
30644119322,100
30614797594,9824
30584201171,96
30249768225,443
8105637584,1789
959389199,96
22922378019,9829
30533409351,2424
11184767,1064
30082091468,1785
30352956107,9833
14895281462,88
30744231658,3577
30137480265,3226
11083519702,9837
30575351513,9838
30537227370,558
30268657530,2128
30623130200,516
9477585836,9842
5668269971,72
13143754361,9844
30708390790,6251
30655558147,2827
30717118803,436
30613535022,970
30740846716,1721
22642971699,66
22572016690,2100
22655928280,8539
30266664175,9853
30747591894,3973
22785454198,9855
30614830347,887
20538603338,9857
30337946498,9858
30137537850,7429
30117398341,9860
30709630720,5105
30720520893,9862
22816086488,9863
30719915535,561
30699234603,9865
30685334841,9866
30635996735,9867
22698780906,176
30728834341,9869
30713157990,3226
30719856560,7041
30741230248,9872
30738700465,9873
30515250943,438
22550918654,9875
30643119848,170
153158340,1129
30335450369,73
30606171141,463
30635718993,1171
30739791235,4793
30725525579,9882
20974994847,3479
22504943993,112
30041412954,5206
19114382974,9886
30697427889,4112
30739937394,9888
30739173813,2699
30691287805,1764
22616280121,9891
30456071560,660
30723376410,3149
22667841332,207
5011564050,1127
30456055488,528
30313999286,9897
30027984531,9898
30627409709,300
30617845903,2647
30559992514,9901
30665924392,6127
30186903588,691
16116355778,9904
30740029975,7111
22520787981,674
30644467867,805
30313976628,393
22886173164,9909
30699614457,1258
8995486496,9911
22299303340,9912
30253516673,9913
20653485301,2159
30510625830,151
30279228933,9916
30699152078,1895
30592930618,9918
30741967055,8730
10921141556,9920
9474855253,9921
30635987749,9922
30137471356,554
30331177016,9924
30665746868,126
30137484005,64
30492637462,351
30697600854,8929
30666002299,2721
30693288243,1544
30612710779,287
30307952866,9932
30617472218,137
30270337291,9934
17899541609,230
30033172053,538
30723362175,9937
22777795686,349
30743053147,9939
21376348571,9940
12745894621,9941
30699614998,1248
30739387613,9943
30109920523,970
30137543004,9945
30661516954,303
30714378357,714
30242660270,9948
30387790006,9949
30509601925,89
30267729112,9951
1242678490,1142
30282658877,9953
30707465635,602
30204578305,2571
1285607493,9956
30735907313,7395
30737832110,40
30407266762,9959
8839959715,558
30541797400,842
30699583830,9962
964470310,153
22408995622,396
30323993668,3839
10042376519,3235
30733573773,2130
17116501347,9968
9452713542,27
30285708715,14
30539246722,9971
30267564013,9972
30706744876,4542
14895281458,267
30666220920,6060
30329786475,9976
30313008476,156
30137537845,3005
30698951002,421
22506238385,9980
30561631558,9981
30655642066,1131
30740762345,1275
22905324356,2159
30698895637,2113
30502736089,9986
10171658179,1789
30603293062,104
30662327916,3359
30428644979,8763
30313260243,314
8761721184,9992
30698983701,697
30548874161,9994
16419499823,14
30711586017,2129
30710689543,2647
30625921060,302
22608632972,9999
30669018898,645
30635997760,865
12491236640,397
18486108152,10003
22848126814,3584
30573986905,9369
96377151,479
30744624497,923
30662157821,10008
853252347,5477
30694101602,693
22457125901,28
30058348625,318
30550417586,1583
30265928335,10014
22540656773,134
30647525791,427
30272456403,7406
18657093030,459
30267550536,10019
30282667179,9953
30687932142,150
14461320739,435
30669082820,563
30466297620,1513
21998624487,3990
9231483988,4
30699475230,4533
30668197192,10028
30744728100,1387
30628515004,10030
18840823157,10031
30716423664,2827
30611222010,10033
30239865420,10034
30549675916,7565
6754071634,10036
30575386195,923
30684747183,4650
30266362437,10039
30616217323,10040
30562682964,9253
30614871113,4
30749509009,4611
30402646349,443
30210726235,20
30739449956,40
30037639204,244
30722957830,2118
30584717069,10049
30051758696,124
1812094786,224
30666886496,691
22903509209,3597
30738752239,2439
30604716703,6918
30436826720,604
30641121003,32
30428568940,10058
9584620233,10059
30265625342,10060
5467319714,10061
30032277014,10062
206516948,10063
30732705466,1225
30339361477,207
30605002905,436
331786960,2058
30738548278,870
30739866945,10069
30521954149,10070
30697298945,2900
30201078846,10072
30710892145,1643
30723108220,10074
22413527227,10075
20760147400,10076
30742303110,10077
30739676116,458
30268654708,2128
30711910592,654
30625293298,7258
30247858060,10082
30575903228,54
30456890470,2887
3209889895,4662
30568165273,4641
30713291923,582
30617071885,73
11682962422,691
30709000966,1457
30699642628,10091
30625242266,1022
30038863133,5142
30649475710,9573
9145641228,717
22408970641,32
30585112698,2089
30310716705,1341
95933827,244
30740054978,349
30276690033,10101
30264452580,516
30733013682,61
30306098229,10104
30310719622,563
30270579802,10106
30656863934,697
3841318070,2942
30737969210,1353
16450862320,691
30745010991,10111
30523190602,129
30011584705,3229
30688499368,993
30064399452,10115
30601054344,700
30087530515,653
30398060747,1274
1676969925,10119
30521885670,2039
11990825414,854
30603709001,224
30734268233,492
69711061,1461
30727676077,2118
30741539571,48
30329782567,10127
1218527692,320
30239167898,314
30733462741,1517
30137476939,5309
6774826624,6120
22860237381,4345
30267200445,10134
6253994234,1171
30711794086,3429
30739601443,10137
30697450303,40
30665505974,789
30551329923,1528
30700006634,224
30513501092,10142
30686145687,3519
30737202787,1029
30617716973,2680
30724501563,216
30429754833,10147
30718700522,126
30577465814,6251
30683706939,3514
30748286230,262
30433261287,10152
30128330482,841
30697265489,5225
30613577072,10155
30264148425,201
30420365524,8
30618024719,1383
30586380847,309
13242170488,511
20338166054,4743
30257129258,10162
30636614578,1432
30759007765,6830
30615883650,10165
1355866045,1292
30688809929,119
30695597349,1366
30718136955,4928
30580464983,3737
30594881202,373
30387674923,1086
9422999,10173
6129361564,1002
22600987149,10175
30407385469,3369
83694333,674
30715445121,10178
15825062723,10179
22745454557,156
30699272128,34
11951847531,619
30692889483,10183
30323945297,47
30256679821,9439
30699595889,5219
30577431929,4839
30620489532,2162
30740279364,40
30742146012,10190
30037361359,698
30035344692,9245
30627362764,325
30577417427,2729
30720510465,10195
30137477794,1368
30652056860,1085
20284987218,538
308405492,9812
30739527798,462
30665782499,314
30747637120,3450
30724501632,7860
30575015104,7860
1181077062,7047
30282054549,2003
30619622974,553
30594405074,847
30664943900,155
30137533139,10210
30411965341,458
57341513,1192
30139079638,10213
22899486496,498
30714887809,4032
30607743994,627
30686912643,3201
30708632595,10218
30355554727,10219
8451604477,10220
30697303847,87
30543104692,3766
30697512587,1491
30472129575,231
776876776,10225
30697365336,596
30752629774,7190
30217842250,10228
30456166586,826
20486898601,250
30745819816,980
1223705332,10232
386334032,1450
30288848642,10234
806675088,10235
1046695037,178
30737571231,376
9673504602,37
30719579314,10239
30272818614,10240
30139045862,6083
30636401918,400
30741857912,5697
30664001973,6885
30272631893,4280
16714225284,6306
1314771778,6935
30266867937,4269
30742308038,8346
11120462429,10250
30301069438,10251
30502710330,2680
21771176815,10253
22857490988,422
22903502824,10255
30697645517,693
5467333100,10257
12291014119,2715
30093697654,578
30039436343,6627
15807602652,10261
30733329150,552
22762519164,10263
22409979182,7280
15900922195,254
30620584724,458
22600955699,2140
30656017677,1406
13489110128,10269
30023261546,621
99706731,2201
30657521379,1532
30599978248,10273
30714905951,597
334872266,10275
20653501295,5798
30739795661,10277
30699522623,20
22513697980,6849
16116352098,10280
30697384317,563
30725401655,1468
30738545021,631
22787337580,2245
30715433272,1895
30516511323,4650
30137541553,8346
3890332555,2412
30609307526,9374
30562093954,332
22787739718,10291
30711388261,9817
30712466452,201
30738801372,1980
3135114567,1613
12340604983,10296
30699179073,102
5789908,4
1079963639,5834
30604205443,7469
885795753,2979
30618454372,468
30087737830,1142
30736785455,2610
30709926821,179
30602760914,854
30699820972,204
1164652848,3085
30657511135,10309
30703698935,156
30692810699,1479
22870408799,349
30137490707,10313
22675915135,10314
30137537849,10315
20637175170,2245
30132029142,350
22876573758,2277
639331154,309
30606144130,643
30574659134,10321
19902955216,1999
21998624495,744
30661852755,8929
30125425236,10325
30669016042,104
597298527,917
30716511722,357
30716799452,10329
5269592818,2768
22380263421,10331
30543130024,10332
10880700868,7356
30601902277,2432
30643343964,10335
30601277738,2212
30598757801,516
30720523586,1275
22608633001,10339
30181720845,697
30514117131,7092
30426272569,4427
30720950813,87
30712987102,9366
30551147917,10345
22765297048,3737
30631003908,2072
15331172009,10348
19496336416,3973
30651453974,279
30711597392,3606
30744768309,10352
20638089185,10353
30690587869,367
4805197435,10355
13014231138,109
30137493498,2490
30346129427,387
30738775396,10359
30699091595,6995
30434932927,10361
30699171848,292
30734664931,4002
8915760,231
30090245313,10365
203987274,10366
30686227547,59
22505125174,2204
22900486534,2093
30744087788,10077
30471860012,4952
30699164887,324
1227066372,10373
30091624299,1605
30566451214,10375
22595820443,1445
30577432472,73
30630996029,5913
13008746976,178
11954346186,1005
30738726481,699
30695688352,248
30529866685,3997
30456044599,698
10218614937,41
30265475405,6579
931734909,2058
22451505879,993
30596078256,8366
20255302967,203
30763176055,6943
30698092809,34
30703593555,10393
22920879927,7716
863143993,10395
30621677474,4020
1269423834,10397
30616496011,3562
30632079761,10399
6094349239,320
8670140491,10401
30268497741,3808
30607816554,10403
30693681785,748
30668111239,6995
22911197335,9114
30615923986,570
30210916909,10408
30718476498,10409
22903512386,10410
30640182187,1430
13552516044,4626
30739019093,10413
30137472309,10414
17959936371,1485
30738961953,492
17004357222,10417
30042025450,126
30139042213,10419
22408987144,2412
30240326510,3523
30732909275,10422
30642451834,449
5467442034,879
22779211894,134
30728443160,498
30583467910,10427
30745476459,3260
30132953036,8690
30728594938,2412
30049198153,1014
998140904,10432
30391930171,605
2195879888,1129
30699596319,10435
30620926712,10436
7939990892,88
30577524860,201
30617053911,1144
1377123325,10440
30656919950,28
30697705790,126
22886640621,10443
22618049877,303
30590097634,10445
30738605079,6107
30327172381,221
22780680571,300
13274244915,10449
30697575007,385
30712203683,527
30747487934,3069
30661432158,6318
30525849597,1067
5930892391,27
30749091906,28
118335126,10457
30699177504,201
30737259087,124
30641704150,893
30695989137,4988
30740758238,10462
10058538700,5323
107350406,10464
6583949028,10465
184854492,10466
970742165,178
30501913798,3023
30699163602,2887
30282669990,7060
17722731,10471
30732523506,3693
30686147551,3590
30661878117,10474
30048784218,120
10456472936,10476
30326710083,309
30557203856,10478
30726406480,10479
30137476937,120
30272823157,10481
30526720280,5167
30707565032,3834
30699841012,10484
30643432849,102
22861390834,10486
30575018073,2162
19181163270,7
30286622616,10489
30555727639,56
30666271560,8434
30535405143,28
30562026647,182
30635446339,48
1174641597,10495
30109811682,713
12009742548,29
30526691629,134
13281627693,7404
30720541174,201
30738601025,3039
30251544217,10502
1166217257,10503
30533302473,10504
30747573324,5480
30745388722,320
30739860789,1706
30575292438,102
30631418964,9157
6176736642,28
30744497328,1614
30239535283,180
30609313011,10513
22870036478,422
5848925628,10515
30752534836,10516
30551326313,1528
30699466448,7321
105112880,827
30699419241,802
22665761593,94
765765850,4419
30297741791,10523
30011566478,8874
29114167,2245
30296691475,746
30150444819,1422
30750041803,528
30699649674,1249
30667080646,10530
30734822510,748
30667596044,667
30733510416,211
30625830604,201
6350492321,10535
3879462260,10536
30711693763,2159
30740141183,10538
30472018964,10539
12793500988,10540
30669262406,224
30733869369,156
30575912646,7068
80381323,558
30468176206,10545
14026679050,53
30271289477,10547
30166349804,10548
2035605341,10549
30042851191,10550
30583466927,10551
30644167225,10552
30738543558,10553
30427412476,10554
16278513656,10555
6667787725,4645
30596055090,613
30733498747,458
30504101565,10559
30137473212,764
5239560997,10561
30558003186,324
22647999288,422
30710678653,1199
30723061544,6
30271289478,10566
3230268196,1441
30275033844,41
30700031271,3468
30671489659,582
30737060541,11
18289780879,10572
30442763596,804
30734765931,528
30744771928,3491
30740002244,2796
22926440057,3899
30707063884,866
30708405022,563
30731173248,528
30733886837,422
30697296076,10582
30620485677,7004
30383559039,2645
22531841498,516
30444959605,10586
30470508667,1121
30652162734,443
30727509909,4401
30268653673,4896
30688927175,605
5076863242,8280
30747388212,6720
30703596578,5142
30282658808,4475
30365664481,718
30642844854,252
30613137426,134
8500893089,10599
30744651729,216
30319994505,3390
30697328536,471
30688662848,151
22471105910,2213
30699277168,7926
30688495598,2977
30137476846,10607
30611940223,3345
30522233060,449
30689068219,10610
30642237193,10611
30161027956,3353
30188161483,9374
1288786367,2870
22895753512,10615
30733212656,2176
30697857353,445
30580810206,104
30447004333,150
30137477803,10620
6517942901,1764
22887906951,95
30268498567,2215
15571704227,248
30440715288,528
10746846404,966
22520434784,10627
30697503228,9361
30707070577,1229
22556554080,5300
30594509395,533
8139693,1064
30688586658,276
30669789444,1643
16640601048,37
808913060,231
1161155278,10637
22665165891,558
30690798937,10639
30129254730,5159
30386114738,10641
30420758627,262
30271155129,1322
30735793007,159
30210715271,10645
30722324609,802
22799317324,10647
30456660081,4380
30740262069,137
5467385189,10650
1416983867,4859
22903512032,10652
30705000770,1560
30613678291,10183
30743822210,2332
30651154903,1583
30470208418,90
14964592420,10658
22581901828,201
30536904043,6719
95982329,713
30577475856,10662
30598708148,10663
30699111709,4134
30721283381,201
30577415160,4112
20341695952,2026
62351863,479
104810526,8216
30620978511,3280
17735375371,8133
30622624252,3604
30573994125,3259
30753557585,5346
35134460,1192
30698080381,201
3226590185,5994
22895784487,8346
30689858230,385
30309208681,1478
30636321265,2096
30469281974,9762
22880554655,56
30037433994,2481
6774823269,553
30326358244,1051
30494623039,3282
30709921096,4626
30137544970,5825
30717325236,10690
30521296087,4075
30411728127,1468
30551323572,10008
19439927078,10694
30738946313,424
30732601230,300
30337730390,1507
30462056333,5699
30313894558,6235
30350245801,674
30702961548,2017
30695083803,5032
918920774,221
9390761869,619
9993658555,10705
30310704173,3533
22817185509,10707
30379264973,10708
30603858645,4354
17053303948,10710
22883449068,10711
731552263,179
6774801580,32
30737038481,424
30686148461,2439
12340604982,10716
30697391740,793
30749819706,619
7186183559,10719
30264710531,10720
30741173043,5105
22702895991,435
30740664094,9911
30699616254,10724
30317043455,10725
30630960707,10726
30230205198,3315
30711738584,261
30642779805,10729
8997953039,10730
30628763283,10731
30628738301,750
30280048383,324
30301419874,10734
30264905180,10735
30551323573,719
30265965520,10737
30609395929,397
758566054,10739
30695690043,2159
30405910857,445
30619924286,170
30722059143,528
30334884481,102
30740171083,463
1911569602,1032
30458152283,6029
22524127457,10748
30725408032,1676
30565261346,486
5749388234,156
30081930524,3902
22606365090,319
30690850386,697
30692887046,168
30734111231,2768
19728405148,10757
30738935193,10758
11380859032,10759
11522952105,9858
30110067523,10761
30743353904,4626
30747666104,3848
30603627291,53
30388391605,40
30585800265,10766
30751999477,10767
5472013939,1508
30698962256,4822
30384224095,250
30728060443,10771
30227492132,388
16453973034,8388
918148811,27
30137479880,7017
30613529200,3292
30384226966,244
19688286078,10778
10042849469,349
8210373441,5586
22504943895,1443
30625132961,2416
30542291619,10783
30081729866,1073
30125418784,10785
1979534143,10786
3596470670,10787
30645098400,10788
20001365079,58
30656326826,10790
30470242467,750
30210683618,10792
30088396369,2244
30663391324,4108
22539793878,10795
22817885441,112
7664528975,9137
17213179911,443
30753749420,284
30738961103,458
30599538426,10801
30331170606,6410
22698836495,10803
30271448678,10804
30647225221,991
30447755967,39
19263134126,88
13409407147,674
30699100157,9010
30608552149,10810
30655377740,10811
30641292181,3959
22895755318,156
30641153113,1450
30050523473,2062
30539274284,312
30619583875,10817
19246124513,167
30606198660,258
30522655591,4437
30499184971,10821
18139639779,464
12287356064,1940
30651283166,3023
12481311765,2244
30699638201,6380
10529261714,1396
30525420436,10828
20332143727,10829
30259362397,10830
22455138881,89
30446517041,7756
30521447477,177
30745287842,458
17871070369,1443
30751493280,1264
30605324382,4832
22558294406,10838
8570863275,104
11253297025,6095
30699616324,2295
30747753335,10842
30745605063,126
30745043095,180
30687913254,3658
308245306,1940
30498506757,448
30421678410,5214
30285714688,10849
30652757028,605
30651323839,10851
30651822518,3677
22420042197,207
14871608603,3315
9693326998,10855
30727366450,1568
30252917362,3224
22618075376,300
30599058249,9212
32283616,1086
30451842146,441
7118763684,10862
30114915073,9602
622094803,10864
30662766753,34
30699203575,1029
30137490708,2793
30740265924,1395
30754608522,4670
30692428245,3668
17708772870,320
30266607915,10872
30664002866,10873
30384225045,267
30137484007,686
16428300972,10876
30744085798,10877
22597898993,6774
30101071503,5929
16203185355,73
22861084424,1803
9924260495,3021
30352107844,102
16371049073,3704
198023592,32
30713159099,10886
22408996540,248
30101787039,1110
22660281485,244
30739210501,492
30735959689,1532
7189659666,10892
30567491421,349
22844629754,10894
30430430322,6226
30699167615,1157
30655678110,553
22413537435,10898
22505126872,10899
30739884291,651
21375198345,10901
7911087237,10902
30615836171,2159
30723909237,471
5434713202,207
30704888353,551
30622365267,208
30699090820,699
30738393099,211
12173120453,10910
22649198727,10911
30138783301,231
401064196,10913
30081612195,170
30606781982,102
30561352499,674
30697778524,10917
30644355307,387
30734678994,2711
30238206130,10920
30613576191,2881
30473921802,1835
30733049088,854
30619972096,3315
30578469605,2148
30683702793,248
12418749100,10927
30614994520,10928
30667604905,667
30720195370,459
30600071717,699
30652232244,2610
1311560672,73
30209626065,303
30137484008,516
30699871702,5018
9932081233,10937
30548170116,10938
22515005234,10939
30660326189,9911
275352526,76
30193190548,10942
30734223677,610
30156045140,697
30584462245,137
22903517140,3476
30747401948,4032
30698991248,697
22598050828,613
30280176887,9294
30137493504,10951
30081878372,789
30697295269,699
30767866013,6830
30532703475,754
30546360396,456
22908459522,443
30695794293,748
30716324119,2334
1228530097,4894
7994226089,10961
6975276829,29
18871605575,303
30741726832,10964
30352887123,10965
30137478752,1393
30306086355,10967
30310722933,107
30739325676,458
22472111279,10970
30721286890,10971
30192234628,6816
30468758113,10973
30454145637,693
30137476834,3523
30711536929,10976
30415113553,10977
30692951031,10978
30162919846,10979
30728030358,956
838540873,180
